Year,CoC Number,"Total Year-Round Beds (ES, TH, SH)",Total Year-Round Beds (ES),Total Year-Round Beds (SH),Total Year-Round Beds (TH)
2018,AK-500,1028.0,749,0.0,279
2018,NY-512,150.0,110,0.0,40
2018,NY-510,40.0,21,0.0,19
2018,NY-508,1055.0,695,16.0,344
2018,NY-507,227.0,178,0.0,49
2018,NY-505,759.0,557,0.0,202
2018,NY-504,50.0,50,0.0,0
2018,NY-503,456.0,304,0.0,152
2018,NY-501,147.0,79,0.0,68
2018,NY-500,700.0,555,12.0,133
2018,NV-502,248.0,218,0.0,30
2018,NV-501,902.0,228,190.0,484
2018,NV-500,1883.0,1290,25.0,568
2018,NM-501,882.0,727,0.0,155
2018,NM-500,769.0,384,0.0,385
2018,NJ-516,298.0,133,0.0,165
2018,NJ-515,290.0,165,0.0,125
2018,NJ-514,394.0,282,0.0,112
2018,NJ-513,294.0,105,0.0,189
2018,NJ-512,58.0,29,0.0,29
2018,NJ-511,371.0,320,0.0,51
2018,NJ-510,127.0,67,0.0,60
2018,NJ-509,295.0,132,20.0,143
2018,NY-511,180.0,126,0.0,54
2018,NY-513,203.0,64,15.0,124
2018,NJ-507,191.0,162,0.0,29
2018,NY-514,166.0,85,0.0,81
2018,OH-506,517.0,285,22.0,210
2018,OH-505,535.0,401,0.0,134
2018,OH-504,193.0,176,0.0,17
2018,OH-503,1204.0,1098,0.0,106
2018,OH-502,1570.0,1417,40.0,113
2018,OH-501,774.0,615,12.0,147
2018,OH-500,1012.0,701,15.0,296
2018,NY-608,119.0,89,0.0,30
2018,NY-607,112.0,112,0.0,0
2018,NY-606,88.0,38,0.0,50
2018,NY-604,1714.0,1023,0.0,691
2018,NY-603,2941.0,2757,12.0,172
2018,NY-602,286.0,232,0.0,54
2018,NY-601,427.0,233,0.0,194
2018,NY-600,77624.0,74543,40.0,3041
2018,NY-523,110.0,78,0.0,32
2018,NY-522,79.0,17,0.0,62
2018,NY-520,19.0,5,0.0,14
2018,NY-519,35.0,25,0.0,10
2018,NY-518,180.0,128,0.0,52
2018,NY-516,196.0,188,0.0,8
2018,NJ-508,266.0,109,0.0,157
2018,NJ-506,378.0,346,0.0,32
2018,OK-500,208.0,143,0.0,65
2018,MT-500,1376.0,1039,0.0,337
2018,MS-501,471.0,362,0.0,109
2018,MS-500,486.0,223,0.0,263
2018,MP-500,30.0,30,0.0,0
2018,MO-606,1481.0,1151,8.0,322
2018,MO-604,1818.0,1148,25.0,645
2018,MO-603,171.0,76,18.0,77
2018,MO-602,305.0,222,0.0,83
2018,MO-600,404.0,363,0.0,41
2018,MO-503,279.0,139,0.0,140
2018,MO-501,911.0,507,0.0,404
2018,MO-500,404.0,167,0.0,237
2018,MN-511,84.0,49,0.0,35
2018,MN-509,377.0,204,0.0,173
2018,MN-508,197.0,91,0.0,106
2018,MN-506,288.0,108,0.0,180
2018,MN-505,478.0,220,0.0,258
2018,MN-504,72.0,26,0.0,46
2018,MN-503,408.0,296,0.0,112
2018,MN-502,522.0,195,0.0,327
2018,MN-501,1468.0,859,0.0,609
2018,MN-500,2766.0,1954,18.0,794
2018,MS-503,122.0,64,0.0,58
2018,NC-500,433.0,349,0.0,84
2018,NJ-504,2252.0,1575,0.0,677
2018,NC-501,463.0,237,0.0,226
2018,NJ-503,769.0,487,0.0,282
2018,NJ-502,380.0,269,0.0,111
2018,NJ-501,368.0,156,0.0,212
2018,NJ-500,368.0,287,0.0,81
2018,NH-502,300.0,104,5.0,191
2018,NH-501,412.0,206,4.0,202
2018,NH-500,637.0,509,0.0,128
2018,NE-502,413.0,331,0.0,82
2018,NE-501,1256.0,821,0.0,435
2018,NE-500,721.0,534,0.0,187
2018,ND-500,726.0,455,10.0,261
2018,NC-516,121.0,90,0.0,31
2018,NC-513,91.0,39,0.0,52
2018,NC-511,175.0,84,0.0,91
2018,NC-509,279.0,214,0.0,65
2018,NC-507,733.0,518,0.0,215
2018,NC-506,380.0,262,0.0,118
2018,NC-505,1332.0,957,0.0,375
2018,NC-504,531.0,427,0.0,104
2018,NC-503,3110.0,2526,0.0,584
2018,NC-502,315.0,262,0.0,53
2018,OH-508,260.0,246,0.0,14
2018,OK-501,727.0,479,25.0,223
2018,MI-519,266.0,141,0.0,125
2018,VA-601,768.0,494,0.0,274
2018,VA-521,775.0,607,0.0,168
2018,VA-514,163.0,163,0.0,0
2018,VA-513,338.0,319,0.0,19
2018,VA-508,146.0,146,0.0,0
2018,VA-507,84.0,55,0.0,29
2018,VA-505,363.0,250,0.0,113
2018,VA-504,114.0,92,0.0,22
2018,VA-503,128.0,112,0.0,16
2018,VA-502,488.0,488,0.0,0
2018,VA-501,629.0,476,0.0,153
2018,VA-500,493.0,362,28.0,103
2018,UT-504,161.0,97,0.0,64
2018,UT-503,949.0,797,0.0,152
2018,UT-500,1858.0,1493,0.0,365
2018,TX-701,158.0,158,0.0,0
2018,TX-700,3064.0,1902,32.0,1130
2018,TX-624,402.0,402,0.0,0
2018,TX-611,701.0,596,0.0,105
2018,TX-607,4651.0,3682,0.0,969
2018,TX-604,194.0,145,1.0,48
2018,TX-603,1088.0,844,0.0,244
2018,VA-600,194.0,180,0.0,14
2018,VA-602,117.0,87,0.0,30
2018,TX-600,3109.0,2126,41.0,942
2018,VA-603,205.0,145,12.0,48
2018,AK-501,912.0,649,0.0,263
2018,Total,389622.0,286203,2390.0,101029
2018,WY-500,560.0,345,0.0,215
2018,WV-508,901.0,773,0.0,128
2018,WV-503,310.0,255,0.0,55
2018,WV-501,275.0,197,14.0,64
2018,WV-500,107.0,67,0.0,40
2018,WI-503,519.0,344,14.0,161
2018,WI-502,254.0,192,0.0,62
2018,WI-501,939.0,772,47.0,120
2018,WI-500,3009.0,1882,7.0,1120
2018,WA-508,398.0,180,0.0,218
2018,WA-504,586.0,475,0.0,111
2018,WA-503,917.0,756,0.0,161
2018,WA-502,998.0,720,0.0,278
2018,WA-501,5647.0,3519,0.0,2128
2018,WA-500,6470.0,3842,50.0,2578
2018,VT-501,217.0,143,0.0,74
2018,VT-500,720.0,532,0.0,188
2018,VI-500,205.0,154,0.0,51
2018,VA-604,298.0,208,0.0,90
2018,TX-601,1745.0,1580,20.0,145
2018,TX-503,1131.0,785,15.0,331
2018,OK-502,1129.0,959,0.0,170
2018,PA-511,363.0,98,0.0,265
2018,PA-509,2035.0,1279,0.0,756
2018,PA-508,143.0,56,11.0,76
2018,PA-506,506.0,236,0.0,270
2018,PA-505,586.0,189,0.0,397
2018,PA-504,273.0,198,0.0,75
2018,PA-503,225.0,107,0.0,118
2018,PA-502,404.0,315,0.0,89
2018,PA-501,410.0,205,25.0,180
2018,PA-500,4928.0,3429,255.0,1244
2018,OR-507,45.0,6,0.0,39
2018,OR-506,227.0,97,10.0,120
2018,OR-505,2660.0,1495,0.0,1165
2018,OR-503,304.0,253,0.0,51
2018,OR-502,348.0,171,0.0,177
2018,OR-501,2329.0,1742,0.0,587
2018,OR-500,506.0,410,0.0,96
2018,OK-507,373.0,360,0.0,13
2018,OK-506,304.0,232,0.0,72
2018,OK-505,392.0,339,0.0,53
2018,OK-504,119.0,53,0.0,66
2018,OK-503,87.0,81,0.0,6
2018,PA-510,368.0,224,0.0,144
2018,PA-512,388.0,215,0.0,173
2018,TX-500,1763.0,1267,0.0,496
2018,PA-600,701.0,509,6.0,186
2018,TN-512,320.0,232,0.0,88
2018,TN-510,212.0,150,0.0,62
2018,TN-509,523.0,403,0.0,120
2018,TN-507,107.0,54,8.0,45
2018,TN-506,290.0,257,0.0,33
2018,TN-504,1950.0,1431,5.0,514
2018,TN-503,296.0,182,0.0,114
2018,TN-502,643.0,390,0.0,253
2018,TN-501,1103.0,465,0.0,638
2018,TN-500,230.0,222,0.0,8
2018,SD-500,1090.0,990,0.0,100
2018,SC-503,469.0,381,0.0,88
2018,SC-502,1135.0,663,0.0,472
2018,SC-501,1047.0,848,12.0,187
2018,SC-500,350.0,254,5.0,91
2018,RI-500,1003.0,662,0.0,341
2018,PR-503,342.0,255,10.0,77
2018,PR-502,613.0,200,12.0,401
2018,PA-605,392.0,247,0.0,145
2018,PA-603,139.0,101,0.0,38
2018,PA-601,1048.0,688,15.0,345
2018,MI-523,142.0,48,0.0,94
2018,OH-507,3204.0,2326,10.0,868
2018,MI-518,70.0,25,0.0,45
2018,CO-503,4799.0,2853,25.0,1921
2018,FL-504,415.0,136,0.0,279
2018,FL-503,571.0,270,0.0,301
2018,FL-502,1971.0,1545,75.0,351
2018,FL-501,1292.0,960,16.0,316
2018,FL-500,904.0,559,0.0,345
2018,DE-500,1122.0,629,5.0,488
2018,DC-500,6721.0,5268,0.0,1453
2018,CT-505,2657.0,2280,0.0,377
2018,CT-503,760.0,555,0.0,205
2018,CO-504,1030.0,592,0.0,438
2018,CO-500,1703.0,980,0.0,723
2018,GA-504,204.0,149,0.0,55
2018,CA-614,206.0,154,0.0,52
2018,CA-613,192.0,94,0.0,98
2018,CA-612,104.0,52,0.0,52
2018,CA-611,385.0,171,10.0,204
2018,CA-609,754.0,387,24.0,343
2018,CA-608,782.0,602,0.0,180
2018,CA-607,178.0,127,0.0,51
2018,CA-606,614.0,275,0.0,339
2018,CA-604,587.0,421,0.0,166
2018,CA-603,815.0,542,0.0,273
2018,FL-505,134.0,60,0.0,74
2018,FL-506,637.0,469,0.0,168
2018,FL-507,2058.0,1325,0.0,733
2018,FL-508,353.0,304,0.0,49
2018,GA-502,141.0,74,0.0,67
2018,GA-501,2481.0,1690,0.0,791
2018,GA-500,2821.0,1155,0.0,1666
2018,FL-606,430.0,244,0.0,186
2018,FL-605,555.0,418,0.0,137
2018,FL-604,858.0,730,0.0,128
2018,FL-603,286.0,231,0.0,55
2018,FL-602,90.0,66,0.0,24
2018,FL-601,1639.0,875,35.0,729
2018,FL-600,2683.0,1903,56.0,724
2018,FL-520,408.0,212,0.0,196
2018,FL-519,302.0,172,0.0,130
2018,FL-518,119.0,82,0.0,37
2018,FL-517,66.0,41,0.0,25
2018,FL-515,148.0,64,0.0,84
2018,FL-514,327.0,171,0.0,156
2018,FL-513,617.0,76,0.0,541
2018,FL-512,184.0,87,0.0,97
2018,FL-511,713.0,270,0.0,443
2018,FL-510,1564.0,1015,0.0,549
2018,FL-509,230.0,139,0.0,91
2018,CA-602,2521.0,1374,0.0,1147
2018,CA-601,3959.0,2050,91.0,1818
2018,CA-600,14074.0,9583,98.0,4393
2018,CA-505,632.0,474,0.0,158
2018,CA-503,1493.0,891,0.0,602
2018,CA-502,1636.0,872,12.0,752
2018,CA-501,2686.0,2116,19.0,551
2018,CA-500,1580.0,746,20.0,814
2018,AZ-502,4238.0,2354,22.0,1862
2018,AZ-501,1196.0,760,15.0,421
2018,AZ-500,1249.0,944,0.0,305
2018,AR-508,283.0,259,0.0,24
2018,AR-505,199.0,187,0.0,12
2018,AR-504,71.0,65,0.0,6
2018,AR-503,574.0,487,0.0,87
2018,AR-501,454.0,228,0.0,226
2018,AR-500,781.0,512,0.0,269
2018,AL-507,461.0,188,0.0,273
2018,AL-506,127.0,91,0.0,36
2018,AL-505,153.0,149,0.0,4
2018,AL-504,360.0,213,0.0,147
2018,AL-503,531.0,504,0.0,27
2018,AL-502,210.0,102,0.0,108
2018,AL-501,435.0,298,0.0,137
2018,MI-517,108.0,108,0.0,0
2018,CA-504,1025.0,701,0.0,324
2018,CA-506,946.0,345,0.0,601
2018,CA-530,10.0,0,0.0,10
2018,CA-507,402.0,194,0.0,208
2018,CA-529,53.0,30,0.0,23
2018,CA-527,40.0,24,0.0,16
2018,CA-526,154.0,108,0.0,46
2018,CA-525,94.0,43,0.0,51
2018,CA-524,317.0,317,0.0,0
2018,CA-523,128.0,57,0.0,71
2018,CA-522,358.0,251,0.0,107
2018,CA-521,244.0,157,0.0,87
2018,CA-520,222.0,110,0.0,112
2018,CA-519,409.0,220,0.0,189
2018,CA-518,339.0,240,0.0,99
2018,CA-517,151.0,85,0.0,66
2018,CA-516,521.0,314,0.0,207
2018,CA-515,595.0,341,0.0,254
2018,CA-514,571.0,425,24.0,122
2018,CA-513,448.0,255,0.0,193
2018,CA-512,680.0,310,0.0,370
2018,CA-511,1217.0,904,0.0,313
2018,CA-510,732.0,525,0.0,207
2018,CA-509,184.0,72,0.0,112
2018,CA-508,510.0,287,0.0,223
2018,GA-503,162.0,162,0.0,0
2018,AL-500,911.0,569,34.0,308
2018,GA-505,333.0,307,0.0,26
2018,MD-510,30.0,21,0.0,9
2018,MD-507,132.0,22,0.0,110
2018,MD-506,134.0,62,25.0,47
2018,MD-505,585.0,510,0.0,75
2018,MD-504,100.0,100,0.0,0
2018,MD-503,151.0,132,0.0,19
2018,MD-502,161.0,81,0.0,80
2018,MD-501,2247.0,1259,30.0,958
2018,MD-500,124.0,88,0.0,36
2018,MA-519,220.0,170,0.0,50
2018,MA-517,125.0,78,0.0,47
2018,MA-516,1531.0,1218,10.0,303
2018,MA-515,344.0,320,0.0,24
2018,MA-511,983.0,968,15.0,0
2018,MA-510,683.0,615,6.0,62
2018,MA-509,396.0,237,0.0,159
2018,MA-508,781.0,703,0.0,78
2018,MA-507,601.0,328,0.0,273
2018,MA-506,1451.0,946,13.0,492
2018,MA-505,399.0,276,0.0,123
2018,MA-504,2487.0,2364,7.0,116
2018,MA-503,295.0,251,0.0,44
2018,MD-508,160.0,114,0.0,46
2018,MD-511,73.0,40,0.0,33
2018,MA-500,5988.0,5365,60.0,563
2018,MD-512,261.0,213,0.0,48
2018,MI-516,166.0,149,0.0,17
2018,MI-515,258.0,151,0.0,107
2018,MI-514,221.0,166,6.0,49
2018,MI-513,52.0,26,0.0,26
2018,MI-512,172.0,151,0.0,21
2018,MI-511,110.0,66,0.0,44
2018,MI-510,404.0,208,6.0,190
2018,MI-509,235.0,175,0.0,60
2018,MI-508,389.0,322,9.0,58
2018,MI-507,629.0,555,0.0,74
2018,MI-506,830.0,624,0.0,206
2018,MI-505,308.0,269,0.0,39
2018,MI-504,261.0,165,0.0,96
2018,MI-503,374.0,246,9.0,119
2018,MI-502,177.0,115,8.0,54
2018,MI-501,1687.0,1001,40.0,646
2018,MI-500,1672.0,1301,0.0,371
2018,ME-500,2734.0,1225,15.0,1494
2018,MD-601,487.0,283,34.0,170
2018,MD-600,369.0,196,0.0,173
2018,MD-513,241.0,198,0.0,43
2018,MA-502,1026.0,957,0.0,69
2018,MD-509,274.0,151,0.0,123
2018,LA-509,644.0,355,0.0,289
2018,IL-512,384.0,325,0.0,59
2018,IL-510,5220.0,3788,41.0,1391
2018,IL-509,118.0,96,0.0,22
2018,IL-508,179.0,50,0.0,129
2018,IL-507,581.0,453,4.0,124
2018,IL-506,357.0,183,0.0,174
2018,IL-504,104.0,104,0.0,0
2018,IL-503,137.0,58,0.0,79
2018,IL-502,165.0,67,0.0,98
2018,IL-500,188.0,86,0.0,102
2018,ID-501,763.0,501,0.0,262
2018,ID-500,650.0,532,0.0,118
2018,IA-502,660.0,418,14.0,228
2018,IA-501,2101.0,1006,10.0,1085
2018,IA-500,265.0,177,0.0,88
2018,HI-501,2766.0,1294,35.0,1437
2018,HI-500,833.0,544,0.0,289
2018,GU-500,140.0,134,0.0,6
2018,GA-508,197.0,91,0.0,106
2018,GA-507,744.0,341,0.0,403
2018,GA-506,280.0,148,0.0,132
2018,LA-507,149.0,64,0.0,85
2018,IL-511,524.0,195,29.0,300
2018,IL-501,312.0,210,0.0,102
2018,IL-513,272.0,153,0.0,119
2018,KS-502,532.0,368,20.0,144
2018,LA-505,272.0,110,0.0,162
2018,LA-503,779.0,474,35.0,270
2018,LA-502,406.0,320,25.0,61
2018,LA-500,222.0,136,4.0,82
2018,KY-502,497.0,429,0.0,68
2018,KY-501,718.0,474,0.0,244
2018,KY-500,1660.0,1407,0.0,253
2018,KS-507,1375.0,880,0.0,495
2018,KS-505,159.0,118,0.0,41
2018,KS-503,384.0,289,0.0,95
2018,LA-506,175.0,49,0.0,126
2018,IN-503,1548.0,1016,75.0,457
2018,IN-502,4020.0,2807,25.0,1188
2018,IL-520,351.0,238,0.0,113
2018,IL-519,62.0,42,0.0,20
2018,IL-518,276.0,185,0.0,91
2018,IL-517,411.0,338,0.0,73
2018,IL-516,162.0,100,0.0,62
2018,IL-515,87.0,66,0.0,21
2018,IL-514,320.0,202,2.0,116
2017,NY-504,50.0,50,0.0,0
2017,NV-502,199.0,148,0.0,51
2017,NY-500,637.0,488,12.0,137
2017,NY-501,131.0,56,0.0,75
2017,NY-503,478.0,317,0.0,161
2017,NY-510,49.0,23,0.0,26
2017,NY-505,810.0,522,0.0,288
2017,NY-507,180.0,146,0.0,34
2017,NY-508,1083.0,649,16.0,418
2017,NV-500,2131.0,1395,25.0,711
2017,NV-501,1001.0,451,0.0,550
2017,NJ-514,402.0,282,0.0,120
2017,NM-501,992.0,740,0.0,252
2017,NM-500,682.0,372,0.0,310
2017,NJ-516,271.0,163,0.0,108
2017,NJ-515,344.0,205,0.0,139
2017,NY-512,139.0,97,0.0,42
2017,NJ-513,294.0,105,0.0,189
2017,NJ-512,33.0,4,0.0,29
2017,NJ-511,526.0,475,0.0,51
2017,NJ-510,127.0,67,0.0,60
2017,NJ-509,294.0,132,20.0,142
2017,NJ-508,246.0,89,0.0,157
2017,NY-511,273.0,126,0.0,147
2017,OH-506,477.0,261,22.0,194
2017,NY-513,335.0,150,15.0,170
2017,NY-514,106.0,26,0.0,80
2017,NJ-506,377.0,345,0.0,32
2017,OH-505,540.0,405,0.0,135
2017,OH-504,272.0,173,0.0,99
2017,OH-503,1229.0,1104,0.0,125
2017,OH-502,1603.0,1362,20.0,221
2017,OH-501,823.0,640,12.0,171
2017,OH-500,971.0,650,0.0,321
2017,NY-608,115.0,85,0.0,30
2017,NY-607,118.0,109,9.0,0
2017,NY-606,88.0,38,0.0,50
2017,NY-604,1820.0,1019,0.0,801
2017,NY-603,3320.0,3080,0.0,240
2017,NY-602,279.0,221,0.0,58
2017,NY-601,408.0,216,0.0,192
2017,NY-600,76865.0,73675,40.0,3150
2017,NY-523,111.0,75,0.0,36
2017,NY-522,75.0,15,0.0,60
2017,NY-520,5.0,5,0.0,0
2017,NY-519,35.0,25,0.0,10
2017,NY-518,201.0,130,0.0,71
2017,NY-516,125.0,125,0.0,0
2017,NJ-507,224.0,162,0.0,62
2017,MI-523,139.0,47,0.0,92
2017,NJ-504,1905.0,1379,0.0,526
2017,MS-503,94.0,64,0.0,30
2017,MS-500,464.0,233,0.0,231
2017,MP-500,41.0,41,0.0,0
2017,MO-606,1545.0,1206,8.0,331
2017,MO-604,1831.0,1109,14.0,708
2017,MO-603,190.0,95,18.0,77
